Released_on,place_matches_cleaned,Text_Length,Sentiment_Score,View_Class,Engagement_Ratio,Like_Ratio,Day_of_Week,cast_jethalal,cast_daya,cast_bhide,cast_taarak,cast_tapu,cast_champaklal,cast_sodhi,cast_anjali,cast_sonu,cast_goli,cast_madhavi,cast_hathi,cast_roshan,cast_popatlal,cast_babita,cast_iyer,cast_bagha,cast_sundar,cast_nattu
2008-08-30,UNKNOWN_LOCATION,49,-0.5,Hit,0.01833280291341696,0.7652345247913489,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008-08-30,Gokuldham Society,41,-0.5,Good,0.020514461265723836,0.9889634866731605,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2008-08-30,Gokuldham Society,39,0.0,Good,0.020700832063533032,0.9357305317528781,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,48,0.0,Hit,0.009933930587384848,0.6320291666916223,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,40,0.0,Hit,0.01231860404027902,0.8793645321413839,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,Gokuldham Society,49,0.0,Hit,0.011164430862213734,0.954952404987079,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,52,-0.6666666666666666,Hit,0.012023317147390581,0.9889153695572174,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,Gokuldham Society,45,0.0,Hit,0.012087489120247251,0.9474413382137509,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2008-08-30,Gokuldham Society,43,0.0,Good,0.015553994226669723,0.9151475598971953,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,45,0.0,Good,0.017974379160831118,0.9699355248367018,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,39,0.0,Hit,0.012609382376388298,0.9135564460474511,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,Gokuldham Society,45,0.5,Hit,0.016208850652890953,0.9611637932610402,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,39,0.0,Hit,0.008285973194710016,0.5848406580878767,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,38,0.0,Good,0.016794727135890072,0.9379134405917705,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,44,0.0,Good,0.02156931936923247,0.9467078673582341,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,Gokuldham Society,39,0.0,Good,0.02033785471122758,1.0243148371213329,5,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
2008-08-30,Gokuldham Society,46,-0.5,Good,0.015613785105382444,1.000441966290347,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
2008-08-30,Gokuldham Society,47,-0.5,Hit,0.010763630228930503,0.7880583749752155,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,37,0.0,Good,0.02684091132109234,1.0601706438767675,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,49,0.0,Hit,0.016826147043567524,0.9654925694719011,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-08-30,UNKNOWN_LOCATION,44,0.5,Good,0.016988008330742786,1.052708516237319,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,40,0.0,Good,0.017827729212447314,0.925753814176918,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,UNKNOWN_LOCATION,45,0.0,Good,0.027204077856584262,1.1394098489068667,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-30,Gokuldham Society,41,0.0,Hit,0.01038548105256214,0.9055136122058379,5,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
2008-08-30,Gokuldham Society,51,0.0,Good,0.018271999987219584,0.9724498178990515,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,48,0.0,Good,0.01594480158071938,1.0899278244353157,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,50,0.0,Average,0.019832426592770944,1.1066191253627364,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,43,0.0,Good,0.02294208403992296,1.177142562585005,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,Gokuldham Society,54,0.0,Good,0.019366488682259878,1.1636828924767368,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,52,0.0,Good,0.023505587552771053,1.1699131502551225,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,52,0.0,Good,0.02118116297954927,1.0196904281941375,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,50,0.5,Good,0.021874392615972713,1.0066724730743755,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,48,0.5,Good,0.01764275124010396,1.110786255044498,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,51,0.0,Average,0.021056438040734985,1.137239076363696,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,42,0.0,Average,0.02029387369965928,0.9825827494947685,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,43,0.0,Hit,0.012651530347487358,0.6255255862712095,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,49,0.0,Good,0.017519050513972897,0.8064383285818078,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,Gokuldham Society,47,0.5,Hit,0.011059431160326785,0.8525954018246434,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,38,0.0,Good,0.01194787064126866,0.9059331605320837,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,50,0.0,Good,0.018080590809581545,1.0047839778149132,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,47,0.0,Hit,0.01304654000264258,0.7805692455445032,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,33,0.0,Good,0.015095354674998424,1.0214147121866068,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,51,-0.5,Good,0.017043294308055137,0.9996946720613813,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,49,-0.5,Average,0.01780469276417286,0.9532258526090135,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,43,0.0,Average,0.018433146611361702,0.9514350149365142,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
2020-01-08,Gokuldham Society,58,0.0,Average,0.012724096856833123,0.8412601727159668,2,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,50,0.0,Good,0.010088323234166283,0.7443838390352617,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,51,0.0,Good,0.015126604275426652,0.9532461872853688,2,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,50,0.0,Good,0.017873782353955623,1.0910149864393326,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,37,0.0,Average,0.02690381535092713,1.2914351248934894,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,23,0.5,Hit,0.013471124771139147,0.8688290477956233,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,27,0.0,Good,0.021279961003745382,1.080693910406733,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,20,0.0,Good,0.014563078425019482,1.0575565043840152,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-28,UNKNOWN_LOCATION,32,0.0,Good,0.014626047879351357,1.045644816263481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-08,UNKNOWN_LOCATION,58,0.0,Good,0.01655092479844259,1.1676854128572323,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,51,0.0,Hit,0.012014736993844042,0.7607228870925405,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,33,0.0,Good,0.010247795971274062,0.6714125125463377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,27,0.5,Hit,0.01865043236817132,1.096675149136832,2,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,29,-0.5,Average,0.02533237908924828,0.9785315090640959,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,29,0.6666666666666666,Average,0.018766966765877736,1.2083750717020523,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,35,0.6666666666666666,Good,0.016869998724941958,0.7732549803159995,2,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,27,0.0,Average,0.02169393138537075,1.057594606554905,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,39,0.5,Good,0.01567074201461714,0.834672550627521,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,22,0.0,Average,0.017445938150918525,1.0075616687480395,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,45,0.0,Average,0.01921368489754847,1.1970521849624194,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,22,0.0,Low,0.02272724480682456,1.1868126288133143,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,26,0.0,Average,0.019315106003210125,1.2320897932676445,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,33,0.0,Low,0.013787173716799531,1.2062386365081181,2,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,33,0.0,Average,0.024425944672649757,1.2320957521365856,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,39,0.5,Low,0.023286900203429887,1.3872992839532412,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,38,0.0,Hit,0.011217385843182225,0.8388673987527709,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,32,0.0,Low,0.009436840797350136,0.9976837798531837,2,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,46,0.0,Low,0.01581041595767074,0.9920224628455225,2,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,25,-0.5,Low,0.019272752536521363,1.1599391288315033,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,25,0.0,Average,0.010771604080727082,0.7030285179244555,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,28,0.0,Hit,0.01215693628641387,0.892644491547232,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,23,0.0,Low,0.024803938644977368,1.1214687459349102,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-08,UNKNOWN_LOCATION,35,0.0,Average,0.00706220376688037,0.9511673389182563,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,24,0.0,Low,0.02921435942188168,1.022753346799523,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,38,0.0,Average,0.011195581258145041,0.958197959240689,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,38,0.0,Low,0.019042343246892638,1.0519452042147053,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,43,0.0,Good,0.010967524064492631,0.7780461276115296,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,50,0.0,Average,0.01272309835955008,0.7540669766875818,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,32,0.6666666666666666,Low,0.015492673204987897,1.0052059513348282,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,18,0.0,Average,0.01233435913148089,0.861884464790192,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,33,0.0,Low,0.015062570136237467,0.9093980909016944,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,42,0.5,Low,0.012542427470703367,1.0671128261031142,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,38,0.0,Low,0.013717024993863437,0.6703293529895895,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,36,0.5,Average,0.007876386466335435,0.6859171117399718,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,28,0.0,Good,0.014714238431097322,0.8558136350487102,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,38,0.0,Average,0.016551428214420336,0.9086347790674058,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-08,Gokuldham Society,60,0.5,Average,0.0181287107204756,0.7922194490851513,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,67,0.0,Low,0.021879877859368135,0.9722850583957505,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,31,0.5,Good,0.009371585001048646,0.7075822635302949,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,36,0.0,Average,0.02266922902544392,1.156938372543202,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,29,0.0,Low,0.023838903852702997,1.1654083794410461,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,28,0.5,Good,0.011388162888130967,0.9148060949241423,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,33,0.0,Low,0.01932650678883949,1.040593420714137,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,30,0.0,Average,0.014935086771865065,0.9667748718648681,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2020-01-08,UNKNOWN_LOCATION,23,0.0,Good,0.018602317206251093,1.050474532304467,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020-06-30,UNKNOWN_LOCATION,48,-0.5,Good,0.0,0.7849088668092488,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,29,-0.5,Hit,3.775570071909319e-06,0.6359966663981608,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,30,0.0,Hit,0.0,0.6885964827486276,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,34,0.5,Hit,2.5929968600104524e-06,0.8056674613769876,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,31,0.0,Hit,2.792866237626555e-06,0.9035676352606066,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,31,-0.5,Hit,0.0,0.481027900966765,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,32,0.0,Good,0.013963408759742144,0.9296239641260705,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,39,-0.6666666666666666,Average,0.0,0.7610700548670905,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,26,0.0,Hit,0.0,0.5351572807923186,2,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,25,0.0,Hit,0.0,0.5741488511798434,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,29,0.0,Good,0.018171954219585472,0.9845423958636015,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,50,0.0,Hit,0.0,0.6356683690205032,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,47,0.0,Average,0.014579236865515547,0.9792008943143096,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,48,0.0,Good,0.020050242403537408,1.1720388663242554,2,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,40,0.0,Good,0.0,0.7594628307083451,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,38,0.0,Hit,0.0,0.5106215227887416,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,46,0.0,Hit,0.0,0.5775890479591967,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,31,-0.6666666666666666,Hit,0.0,0.7964673177493992,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,40,-0.5,Low,0.02541612541545966,1.2093611231969335,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,33,-0.5,Good,0.020439623634487595,1.0420962006802457,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,31,-0.25,Good,0.0,0.8560120734082719,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,49,0.5,Good,0.018091784788003846,0.9660901628427804,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,54,0.0,Hit,6.377443645081485e-06,0.5009258772683929,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,33,0.0,Hit,0.0,0.6663736654479845,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,46,0.0,Average,0.0,0.9446789147622682,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,38,0.0,Good,0.0,0.9654396187741175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,36,0.5,Good,0.0,0.9065733243049316,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,32,0.0,Average,0.022726142401250007,1.0953822218227616,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,Gokuldham Society,32,0.5,Hit,0.0,0.9692712424868004,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,49,0.0,Hit,1.953897858191877e-06,0.47013322535312213,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,51,0.0,Hit,0.015732993140980457,0.9743205273091422,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,40,0.0,Good,9.738562447947384e-06,0.6153505453984514,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,42,0.0,Hit,0.0,0.556662810038256,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,46,0.0,Low,0.02221896380391928,1.2003550132966612,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,37,0.0,Good,0.0,0.7765247837986899,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,34,0.0,Low,0.011329215064278388,0.9721261557786947,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,29,0.0,Low,0.02218547053366141,1.1475434633536363,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,Gokuldham Society,45,0.0,Good,0.0,0.847054541190496,2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,44,0.0,Hit,0.0,0.760884441006495,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-08,UNKNOWN_LOCATION,26,0.0,Hit,0.0,0.7075081551116182,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,53,0.0,Low,0.018495545280252622,1.005977218901545,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-08,Gokuldham Society,26,-0.5,Good,0.0,0.7108071083801693,2,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
2020-01-08,UNKNOWN_LOCATION,41,0.0,Good,7.062432182994963e-06,1.004122482913858,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,35,0.5,Good,7.846073840342441e-06,0.775647167708573,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2020-01-08,UNKNOWN_LOCATION,46,0.5,Hit,1.1725192810243092e-06,0.5523703157327089,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,33,0.5,Hit,0.0,0.7828851278660646,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-01-08,Gokuldham Society,43,-0.5,Good,6.536302723370138e-06,0.8234107355765532,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-01-08,Gokuldham Society,47,0.0,Hit,0.0,0.6926053552939752,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,35,0.0,Hit,0.0,0.797687800926857,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,43,0.0,Good,0.0,0.7313927803483329,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,42,0.0,Hit,0.0,0.6255259997674295,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,37,0.5,Hit,0.0,0.7698218682157311,2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,56,0.0,Hit,0.014373896626705664,0.7798098121402401,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,31,0.0,Good,0.0,0.7447901613206446,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,51,0.0,Hit,0.0,0.8239727195830927,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,44,0.0,Good,0.0,0.8002178157459267,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,Gokuldham Society,45,0.5,Average,0.03679693000892408,1.433997357693122,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
2020-01-08,Gokuldham Society,39,-0.5,Good,0.0,0.6811998763727891,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,47,0.5,Good,0.0,0.8845283490678326,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,UNKNOWN_LOCATION,65,0.0,Good,0.014022914677304764,0.8696789936864127,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
